,postcode,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
1462,ME16,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1463,ME17,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1464,ME18,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1465,ME19,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1466,ME2,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1467,ME20,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1468,ME3,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1469,ME4,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1470,ME5,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1471,ME6,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1472,ME7,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1473,ME8,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1474,ME9,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1475,MK1,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1476,MK10,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1477,MK11,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1478,MK12,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1479,MK13,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1480,MK14,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1481,MK15,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1482,MK16,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1483,MK17,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1484,MK18,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1485,MK19,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1486,MK2,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1487,MK3,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1488,MK4,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1489,MK40,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1490,MK41,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1491,MK42,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1492,MK43,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1493,MK44,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1494,MK45,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1495,MK46,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1496,MK5,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1497,MK6,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1498,MK7,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1499,MK8,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1500,MK9,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1501,ML1,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1502,ML10,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1503,ML11,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1504,ML12,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1505,ML2,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1506,ML3,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1507,ML4,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1508,ML5,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1509,ML6,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1510,ML7,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1511,ML8,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1512,ML9,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1513,N1,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1514,N10,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1515,N11,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1516,N12,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1517,N13,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1518,N14,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1519,N15,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1520,N16,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1521,N17,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1522,N18,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1523,N19,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1524,N1C,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1525,N2,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1526,N20,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1527,N21,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1528,N22,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1529,N3,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1530,N4,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1531,N5,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1532,N6,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1533,N7,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1534,N8,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1535,N9,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1536,NE1,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1537,NE10,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1538,NE11,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1539,NE12,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1540,NE13,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1541,NE15,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1542,NE16,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1543,NE17,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1544,NE18,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1545,NE19,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1546,NE2,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1547,NE20,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1548,NE21,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1549,NE22,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1550,NE23,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1551,NE24,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1552,NE25,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1553,NE26,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1554,NE27,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1555,NE28,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1556,NE29,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1557,NE3,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1558,NE30,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1559,NE31,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1560,NE32,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1561,NE33,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1562,NE34,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1563,NE35,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1564,NE36,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1565,NE37,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1566,NE38,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1567,NE39,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1568,NE4,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1569,NE40,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1570,NE41,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1571,NE42,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1572,NE43,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1573,NE44,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1574,NE45,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1575,NE46,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1576,NE47,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1577,NE48,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1578,NE49,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1579,NE5,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1580,NE6,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1581,NE61,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1582,NE62,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1583,NE63,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1584,NE64,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1585,NE65,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1586,NE66,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1587,NE67,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1588,NE68,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1589,NE69,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1590,NE7,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1591,NE70,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1592,NE71,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1593,NE8,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1594,NE9,17.5,0,63.9,0.0,1.0,0,0.0,1.3,16.2
1595,NG1,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1596,NG10,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1597,NG11,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1598,NG12,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1599,NG13,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1600,NG14,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1601,NG15,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1602,NG16,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1603,NG17,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1604,NG18,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1605,NG19,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1606,NG2,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1607,NG20,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1608,NG21,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1609,NG22,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1610,NG23,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1611,NG24,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1612,NG25,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1613,NG3,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1614,NG31,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1615,NG32,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1616,NG33,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1617,NG34,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1618,NG4,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1619,NG5,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1620,NG6,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1621,NG7,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1622,NG8,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1623,NG9,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1624,NN1,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1625,NN10,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1626,NN11,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1627,NN12,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1628,NN13,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1629,NN14,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1630,NN15,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1631,NN16,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1632,NN17,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1633,NN18,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1634,NN2,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1635,NN29,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1636,NN3,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1637,NN4,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1638,NN5,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1639,NN6,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1640,NN7,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1641,NN8,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1642,NN9,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1643,NP10,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1644,NP11,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1645,NP12,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1646,NP13,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1647,NP15,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1648,NP16,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1649,NP18,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1650,NP19,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1651,NP20,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1652,NP22,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1653,NP23,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1654,NP24,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1655,NP25,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1656,NP26,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1657,NP4,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1658,NP44,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1659,NP7,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1660,NP8,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1661,NR1,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1662,NR10,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1663,NR11,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1664,NR12,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1665,NR13,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1666,NR14,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1667,NR15,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1668,NR16,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1669,NR17,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1670,NR18,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1671,NR19,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1672,NR2,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1673,NR20,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1674,NR21,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1675,NR22,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1676,NR23,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1677,NR24,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1678,NR25,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1679,NR26,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1680,NR27,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1681,NR28,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1682,NR29,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1683,NR3,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1684,NR30,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1685,NR31,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1686,NR32,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1687,NR33,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1688,NR34,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1689,NR35,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1690,NR4,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1691,NR5,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1692,NR6,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1693,NR7,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1694,NR8,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1695,NR9,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1696,NW1,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1697,NW10,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1698,NW11,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1699,NW2,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1700,NW3,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1701,NW4,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1702,NW5,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1703,NW6,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1704,NW7,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1705,NW8,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1706,NW9,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1707,OL1,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1708,OL10,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1709,OL11,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1710,OL12,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1711,OL13,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1712,OL14,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1713,OL15,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1714,OL16,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1715,OL2,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1716,OL3,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1717,OL4,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1718,OL5,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1719,OL6,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1720,OL7,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1721,OL8,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1722,OL9,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1723,OX1,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1724,OX10,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1725,OX11,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1726,OX12,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1727,OX13,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1728,OX14,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1729,OX15,5.3,0,3.1,27.2,11.4,0,0.0,2.6,50.4
1730,OX16,5.3,0,3.1,27.2,11.4,0,0.0,2.6,50.4
1731,OX17,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1732,OX18,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1733,OX2,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1734,OX20,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1735,OX25,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1736,OX26,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1737,OX27,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1738,OX28,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1739,OX29,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1740,OX3,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1741,OX33,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1742,OX39,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1743,OX4,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1744,OX44,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1745,OX49,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1746,OX5,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1747,OX7,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1748,OX9,6.7,0,12.9,46.1,1.6,0,0.1,8.4,24.2
1749,PA1,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1750,PA10,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1751,PA11,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1752,PA12,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1753,PA13,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1754,PA14,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1755,PA15,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1756,PA16,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1757,PA17,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1758,PA18,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1759,PA19,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1760,PA2,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1761,PA20,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1762,PA21,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1763,PA22,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1764,PA23,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1765,PA24,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1766,PA25,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1767,PA26,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1768,PA27,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1769,PA28,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1770,PA29,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1771,PA3,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1772,PA30,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1773,PA31,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1774,PA32,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1775,PA33,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1776,PA34,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1777,PA35,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1778,PA36,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1779,PA37,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1780,PA38,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1781,PA4,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1782,PA41,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1783,PA42,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1784,PA43,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1785,PA44,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1786,PA45,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1787,PA46,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1788,PA47,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1789,PA48,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1790,PA49,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1791,PA5,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1792,PA6,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1793,PA60,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1794,PA61,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1795,PA62,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1796,PA63,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1797,PA64,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1798,PA65,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1799,PA66,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1800,PA67,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1801,PA68,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1802,PA69,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1803,PA7,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1804,PA70,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1805,PA71,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1806,PA72,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1807,PA73,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1808,PA74,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1809,PA75,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1810,PA76,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1811,PA77,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1812,PA78,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1813,PA8,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1814,PA80,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1815,PA9,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1816,PE1,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1817,PE10,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1818,PE11,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1819,PE12,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
